AEKPjVHSVZc_0_12	a group of people are dancing	the men are performing a dragon dance, people are dancing in dragon costumes, kids dress up in dragon masks, the dragons were in the chineses new year parade, men are dancing, people in dragon costumes are dancing in the street, people are in dragon costumes, several dragon performers are dancing in the street, a group of people are doing the dragon dance on the street, men costumed as chinese dragons dance in a parade, men in dragon costumes are dancing in the street, the men are performing a dragon dance, dragons are dancing in streets, the boys are doing the dancing, there is a occationa and dancing some artists, chinese new year dragons are dancing in the street, some people is dancing, people are wearing dragon costumes, dancing dragons are performing in a parade, men are dancing with a funny masks on the road, the persons are wearing different costums and dancing the publics are seeing with happilly, several chinese dragons are dancing during a street parade, people dressed in dragon costumes are dancing, a parade is happening, peoples are playing, the three dragons celebrated the chinese new year in a parade, three chinese dragons are dancing, there are people dressed in dragon costumes taking part in a parade
VxM96IYzw0Q_2_15	a plane is flying	people are seeing a jet plane, an audience is watching a jet perform stunts, a jet plane is speeding through a cloudy sky, a crowd is watching a fighter plane fly across the sky, a jet is flying in the air, pane is flying over crowd, an airoplane have high speed, people watch aerobatics in open sky, a jet plane is doing acrobats in the sky, flight stunts are performed by the piolot, people watch as a jet plane flies by, a jet is flying over a crowd, a crowd watches in amazement as a stealth fighter speeds overhead, the people is seeing the something, f22 rapter speed run at jones beach, people watching the performance of aeroplane, an airplane is flying in the sky with a crowd of people watching, the palne flew up into the sky, a jet plane is flying, people are watching the flying aeroplane, an f22 rapter flies across the sky, a jet is flying by spectators, people are watching a military jet airplane, people are watching a jet fly through the air, aircraft flying inthe sky, the jet is soaring through the air, a plane flying fast in sky, the jet is soaring through the air, a plane is flying, the people are watching f22 rapter speed, the jet flew high into the sky, rapter f22 airplane flying at high speeds at an exhibition for the public, a jet plane is flying, a plane flying in air, a plane is flieing, a fighter plane performs at an air show, f22 rapter performing at the air show, a group of people watching a plane, a big group of people are watching a plane in the sky, an f22 raptor flies at an air show while people cheer, people watching air show, a crowd of people are watching a jet flying across the sky at great speed and at various angles, a jet flies across the sky, showing f22 rapter speed, many persons is watching the air show, a rapter is running speedily at jones beach, a airjet is flying on the sky, people seeing the air plane, a jet plane demonstrating some kind of serious stunts in air, a f22 raptor flys through the air, a plane is flying, a flight is flying over the skies, a plane is flying through the sky, stunts by a jet, jet flying through the sky, a jet is flying, an f22 plane is flying through the air, a fighter plane flies a uturn in the sky, a jet is flying, an f22 plane at an airshow
JAFGw0WRHHU_108_116	a man is holding a woman	a man is patting a womans shoulder, a man is trying to wake a woman up, a man accosts his wife in her sleep, a man is giving a woman a massage, a man is touching a resting woman, a man pats a womans back, a man is patting a womans back, a man is tapping a sleeping woman, there is a two people, a hero is telling something to heroine, the man tried to wake the sleeping woman, the person is beating the women, a man is waking up a woman, a man is patting a woman on her back, the lady is ssleeping, top ten tamil comedy clip, the man tried to wake up the woman, the man is waking up the woman, the man is trying to wake up the woman, a man is speaking with girl, a man is patting a woman on her back, a man is patting a womans back, a man is wakening a woman, a man kneeling next to a woman lying on the floor keeps patting her back as they talk, smeone is laying down, a man pats a woman on the back, a man is patting a woman on the back, a woman is sleeping and talking, a man is waking up a woman
ACOmKiJDkA4_146_153	a woman is cutting a fish	someone is separating a piece of fish, a man coking, a woman is breaking a piece of salmon into pieces, a woman is tearing apart some fish, a woman is peeling a vegetable, a woman splits some meat into small strips, a chef is pulling apart a slice of fish, a woman is tearing apart cooked fish, someone is tearing meat on a plate, a woman is tearing apart a piece of salmon, a woman is pulling the skin off of a piece of fish and breaking it into small pieces, a woman is tearing salmon into pieces, a woman shreds fish meat, a woman is breaking a fish into small pieces, someone is pulling meat apart, a chef is making food, a man is talking about the onigiri recipe, a woman is breaking salmons, a person is shredding fish, a woman is pulling fish apart, a person is shredding fish, the woman is breaking the fish apart, the lady shredded the fish, someone is breaking some salmon into pieces, the woman is shredding salmon, japanese rice balls, a woman is pulling apart a cooked piece of fish into pieces and removes a piece of skin, there is items, the lady shredded the fish meat
0lh_UWF9ZP4_183_190	a woman is slicing a carrot	a woman is slicing a fish fillet with a knife, the lady sliced the raw fish, the lady cut the raw fish, a woman is cutting tuna into slices, a woman is slicing a meat into pieces, a woman is slicing a tuna steak into strips, a woman is slicing a piece of fish, the lady sliced the raw meat, a woman slices a piece of meat into strips on a cutting board, a woman is slicing fish, a woman is cutting raw fish, a woman is slicing fish, the woman is slicing raw fish, a woman is slicing tuna to make sushi, a woman cuts up some meat, a woman with a poodle slices salmon, a woman is slicing meat, a woman is slicing some tuna, a woman is cutting a piece of fish, a lady making a japanese dish tamaki sushi in the kitchen, a woman is slicing meat, the women is cutting the bread pieces, the woman is slicing raw fish, a lady is slicing a meat, a lady is cutting the fish, a woman slices fish, a woman is cutting fish, a woman slices fish, a woman is cutting meat
FoL7aWvpvNs_199_204	a woman is cleaning the foot	the lady brush her foot and clean the dirt, a person brushes his foot with a toothbrush, a person is scrubbing their feet with a toothbrush, a boy is scrubbing his foot with a toothbrush, a person is scrubbing their foot with a toothbrush, a person removing dirt fron brush, the person is cleaning the foot, the person is scrubbing the bottom of his foot with a toothbrush, a girl is cleaning her foot with a toothbrush, a woman is brushing her feet, the person is cleaning the foot, a person is brushing off the bottom of their foot, one kids is making his feet dirty with a dirty brush, someone is scrubbing the bottom of their bare foot with a toothbrush, a boy is cleaning his foot with a toothbrush, a person is cleaning the foot, a person is scrubbing their foot with a toothbrush, a man is brushing the sole of his bare foot using a tooth brush, the person is scrubbing his feet with a toothbrush, a person is scrubbing their foot with a toothbrush, someone is washing their foot with a toothbrush, a person is brushing the sole of his foot with a toothbrush, a girl is scrubbing the bottom of her foot with a toothbrush, a person is rubbing a feet with a brush, a woman is scrubbing the sole of her foot with a toothbrush, anyone is cleaning leg, the girl scrubbed the bottom of her foot with a toothbrush, someone is scrubbing their foot with a tooth brush, the girl scrubbed the bottom of her feet with a toothbrush, a woman standing uses a toothbrush to scrub off the mud from the sole of her left foot
PHDmVhShE80_36_46	a woman is cutting a vegetable	a yummy dish ready for the eating, the lady cut up green onions, a woman is chopping onions, a person is slicing green onions leaf into pieces, someone is cutting vegetables, a woman is cutting and slicing green onions, a man cooking his kichen, a woman is chopping green onions, a woman cuts green onions, a woman is cutting green onions, a woman is cutting green onion, a woman is slicing some onions, a man is chopping vegetable, the person is cutting the leaves, a chef slices green onions, showing how to make takyoki, the woman is slicing green onion, a men is slicing vegetable, a woman with a knife is slicing green vegetables, someone is cutting some onions, describe to preparing about takoyaki japanese food, a man is cutting vegetable, a women is making a japanese food, a person is cutting vegetables, the lady cut up some green onions, the woman is slicing green onions, a lady is cutting the vegetable, a woman cuts vegetables, someone is dicing a green onion, a woman is chopping green onions, a woman cuts a spring onion stem into four bundles them together and chops them finely, a person is cooking, a woman is cutting and chopping onion, a person cuts and dices green onions, a person chops green onions, a man is making tacoyaki, the person is chopping and dicing green onions, a woman is cutting some vegetables
_UqnTFs1BLc_23_27	a baby is drinking water	a girl is drinking from a glass, a girl is drinking from a cup, the little girl is drinking from the cup, the girl is drinking from a cup, a baby is drinking something, a baby drinking the water, a girl is drinking from a cup, drenking baby, the kid is drinking, a little girl is drinking from a cup, a female toddler is drinking from a plastic cup, a baby is drinking something, the baby drink fruit juice, a girl is drinking from a cup, a little girl is drinking from a cup, a small child is drinking water from a cup, a girl is drinking a water, a small girl standing is drinking water from an orange colored plastic glass, a child is drinking from a cup, the little girl drank water after brushing her teeth, a little girl is drinking from a cup, a little girl is drinking from a cup, the baby is drinking, a little girl drinks out of a sippy cup, the little girl drank from her cup in the bathroom, a girl is drinking from a cup, a girl is drinking from a cup, a girl is drinking out of a cup, a girl is drinking water, a child is drinking, a small girl drinking the water, a baby is drinking and asking i want more mummy, a little girl drinks out of a cup, a young girl is drinking from a cup, a child is drinking water in a orange glass, a young girl is drinking from a plastic cup, a baby is drinking, a baby is drinking water
H1Bok7Dg7g8_21_26	a puppet is talking on the phone	a man is talking to a woman on the phone, a cartoon boy talking on phone, a hand puppet is talking on the phone, a cartoon is speaking on the phone, an animated man and women talk to each other on the phone, a doll is talking over a phone, funny cartoon movie, a puppet is talking on a phone, a cartoonman is talking on a telephone, a man puppet is talking on the telephone, a toy is talking in phone, a male muppet is talking on the telephone, a puppet is on a phone, very nice movie picks, a poppet doll is talking over phone, the doll is talking with phone, a fun toy doing a phone call, a puppet is talking on a phone, a doll is talking by using phone, a puppet is talking on the telephone, a puppet playing with a phone, a puppet talks on a phone, an animated character is speaking through telephone, a puppet is talking on the phone, a puppet is talking on the phone, a puppet talks on the phone, a puppet makes a prank phone call, this is cartoon movie, an animated boy is talking on a phone, a puppet is performing, an animated character having a phone conversation, a puppet character is talking on the phone, the puppet is talking on the phone, a very exciting animated clip of a man talking on a phone, a cartoon talking on phone, a doll is speaking in the phone, cartoon model is talking in phone, the movie about crank yankersand he attending the special ed call, the puppet is talking on the phone, a puppet is talking on a telephone, a puppet man asks for a video on the telephone, a puppet talks on a phone, a puppet is talking on the telephone, the puppet is talking on the phone, a puppet wearing a helmet is talking on the phone, a puppet is performing a crank telephone call, a special movie pics, the puppet was talking on the phone, an animated character is talking on the phone, a puppet in an helmet is talking on the phone to another puppet, the puppet talked on the phone, a cartoon character is talking on the phone, a puppet is talking on the phone, a puppet is talking on a phone, a toy is speaking something, a puppet on the phone, a puppet is talking on the phone, a puppet is talking on the phone, a puppet wearing a helmet is talking on a telephone
KFt5Zz5Mwlo_12_30	a cat is playing with a trampoline	a cat is playing on a trampoline, a man make fun with a cat, a cat is playing, a cat is pouncing on a trampoline, a cat is on a trampoline following someones head who is underneath the trampoline, the man teased the cat from under the trampoline, a cat on a trampoline playfully pounces on a little girl, a cat pounces around on a trampoline, a cat on a table, a cat is playing in a trampoline, the cat is playing on the trampoline, a dog jumping on a spring net, a cat is playing on the trampoline, a man playing with cat, a cat doing some funny acts, a woman plays with a cat under a trampoline, a cat in a trampoline running here and there, a cat is playing, a boy play with a cat, a cat playing on a trampoline, a cat standing on a spread out trampoline sheet is pressing down the bumps created by a man standing beneath it, a kid is playing with a cat on a trampoline, a young girl teasing a cat on a trampoline, the cat is on the top, a cat is playing on a trampoline, a funny dog, a cat is pouncing on a trampoline, a man playing with cat, the dog is playing, a cat is playing, a cat playing with men, the cat is playing on the trampoline, a cat is performing, a person was pushing on a trampoline from underneath while the cat was on a trampoline playing with lump made by the person, a cat runs around on a trampoline, a cat playing on a trampoline, a cat on a trampoline attacks the head impression of the boy under the trampoline, a cat and a person are playing around with a trampoline, a cat is playing on a trampoline, the man train his cat, a cat is playing on a sick tarpaulin, a cat is playing on a trampoline, the person under the trampoline teased the cat on top of the trampoline, a cat on a trampoline attempts to pounce on its prey, cat is playing on jumping pad, a cat playing with a girl while on a trampoline, cat is playing on the trampoline, a child pokes up from under the rubber sheet over which a cat playfully reacts, the person is playing with the cat, a cat is playing on a trampoline, a man playing with the cat, a woman is playing with a cat while being under a trampoline
93n_oYVCLpk_9_12	a man is crying	the boy and girl is playing the water, a small boy repeatedly punches a slushy ground and then stands up, a boy and girl are playing dirty water, the boy slapped the mud on himself, the man slapped dirt onto himself, a boy is hitting the ground of wet mud, a young boy splashes muddy water on his face and clothes and gets up and looks sheepishly at a young girl, a boy is playing in the mud, a little boy is splashing around in the mud, a boy punches mud, a boy is hitting the mud, a little boy is splashing mud, the little boy pounded his fist in the dirt and got dirty, a boy falling in the mud, a boy is jumping in the mud, a boy is playing in mud, a boy hits the mud, a small boy playing in the mud, the boy is playing in the mud, a little boy is playing in the mud, a boy slaps the mud, a kid showing his anger in dirty muddy water, cute girl and cute boy, a kid is playing in dirt, a boy plays in the mud, an angry boy is splashing mud, the babys are playing
O9yLRzpPp44_36_55	a woman is applying makeup	a lady is doing makup, a woman applies cosmetics to her eyelashes, a woman is applying mascara, a woman is putting on her makeup, she is doing the make up, a women is applying makeup, a girl is applying makeup, a woman is applying makeup, the woman is applying mascara, the girl put mascara on her eyelashes, a lady is showing the mascara, a woman is doing eye liner, a girl is applying lashes, a woman opens and applies mascara, a teenage girl is putting on mascara, the girl applied mascara to her eyelashes, a woman is putting on eye makeup, a girl is applying mascara, a woman is applying eye liner, the lady put on mascara, a woman applies mascara, a woman puts on eyeliner, a lady is saying about how to do the makeup, a young spanish woman shows how to cook a wonderful dish, a woman is applying mascara, a woman is talking while opening and applying a tube of mascara to her lashes, a woman is applying liner one her eyes, a girl telling about something, a woman is applying mascara, a woman is applying mascara, the woman is applying mascara
Ted3imMggC0_48_58	a woman is styling her hair	the cute girl is put it the hair oil, the japanese girl show how to care the hair and maintain it, a beautiful girl making her hair, a girl is oiling her hair, the lady put mousse into her hair, a girl is doing her hair, an asian lass is apply oil to her hair, a girl squeezes a liquid from a plastic bottle and then she works it into her hair, a girl is applying something to her hair, a girl places product in her hair, a woman combs her hair with her hands, a girl is styling her hair, the woman is styling her hair, a lady is applying some oil on the hair, a girl is styling her hair, a girl is doing her hair, a woman is doing her hair, dreassing her hairs, a girl is putting gel in her hair, a woman is putting gel on her hair, a woman is styling her hair, a woman moisturizes her hair, a girl is styling her hair, a japanese girl sitting in some sort of beauty centre, a girl is combing her hair, a female applies something to he hair with her hands, a girl is touching her hair, a girl is doing her hair, a women showing how to brush ones hair, a lady is making her hair, a woman is styling her hair, a woman is applying a lotion to her hair, really very cute japanese girl, a woman rubs something into her hair and shows her empty palm when finished, a girl rubs gel in her hair, a lady put gel into her hair, a woman is applying product to her hair, a woman straightens her hair, a pretty asian girl plays with her hair, a woman is doing her hair, cute japani girl, the girl is putting lotion over hair, a girl applying oil to her hair, the woman is putting gel in her hair
0lh_UWF9ZP4_199_207	a woman is slicing meat	the woman is slicing fresh salmon, a man cooking his kichen, someone is slicing a piece of raw fish into strips, the woman is slicing salmon, a woman is slicing a piece of fish, a man is cutting the fish, a woman is slicing fish, the person is cooking, a man slicing the meat, a person is making tamaki sushi, someone is slicing some salmon, a person is slicing salmon, a salmon steak is cut into slices, the lady sliced the raw fish, a person is cutting fish, someone is slicing meat, a person is slicing salmon, the lady sliced through the raw fish, someone slices fish, the lady sliced the raw fish meat, a person is cutting a meat into pieces, someone is slicing a piece of salmon, a woman is slicing fish, a person is cutting a piece of salmon into slices, a person is cutting some meat, a man is cutting slices of meat, how to make temaki sushi, the person is cutting the something, a man cuts up some fish
2G9fkvBzzQE_10_20	a bird is talking	a bird is talking on a mic, a woman is interviewing a bird on tv, a bird is talking into a mic, the bird talked into the microphone, a parrot is talking into a microphone, a woman interviews a bird, a woman is holding a microphone to a parrots mouth, a bird is speaking into a microphone, the girl is doing the funny game, a parrot is talking, in this clip a funny bird entertaining the public, a bird is talking into a mic, the girl is playing with the parrot, a parrot is speaking, a parrot is perforning on the mike, a parrot singing, the parrot is talking and is funny, a bird is speaking into a microphone, a funny bird with funny styles, a parrot is talking, a bird is talking, a woman and her bird are talking, a woman holds a microphone up to a parrot who talks into it, a lady is making fun with a parrot as it speaks and making noise, a bird is talking into a microphone, a parrot is speaking, a parrot is talking, a bird is playing, a bird is talking into a microphone, a woman is holding a microphone and a bird is talking into it while three contestants laugh, the bird is talking into the microphone, funny bird is talking in the microphone, the girl is doing the something with the parrot, a talking bird, a parrot talks into a microphone, a parrot is talking, a bird is talking into a microphone that a woman is holding, the bird spoke to the contestants in the microphone, the bird is talking
ZYaxg5NZW_g_21_27	a lemur is eating	an animal is eating, a tarsier is staring while chewing on food, a monkey is eating something, the lemure is eating, a tarsier monkey is chewing, a unique monkey eating something, a lemur is chewing food, a lemur is eating, a monkey is chewing food, a wierd animals chews, the monkey sat on a brance and munched on a stick, people looking at worlds smalest tarsier, a very monkey is eating, the monkey ate something, a small monkey is chewing its mouth, a monkey is chewing something, a wideeyed lemur is eating, a monkey with huge eyes is eating, a pet monkey philippine tarsier smallest in the world, the monkey is munching something, the loris is eating and staring, a boy playing with some kind of lemur, a tarsier monkey is eating some food, so cute while itseating, the animal is eating, a miniature monkey eats, a baby monkey is eating, an animal is chewing food, a monkey is action something, very cute and smallest monkey, a tarsier chews some food, the small monkey is eating something, a small monkey with weird eyes eats, a tarsier is eating, a tarsier monkey is eating, one person shows his pet monkey, the monkey with big eyes is eating, an animal is eating something, an animal is eating, a tarsier is chewing something, a pet monkey is chewing something
Je3V7U5Ctj4_558_563	a man is spreading butter on a tortilla	man spreading butter on tortilla, a person is spreading margarine on a tortilla, a person is playing, a chef spreading butter in a roti, the man spread butter on the tortilla, a man is spreading butter on a tortilla, doing football finger food, the man buttered the tortilla, man is spreading butter on a tortilla, a man cooking his kichen, a man is spreading butter onto a tortilla, a person spreads butter on a tortilla, the person is cooking, a man is spreading butter on a tortilla, a man spreads margerine on a soft taco shell, a man is putting butter on a tortilla, a man spread butter on a soft tortilla, a guy is putting butter on a tortila bread, a man is spreading butter on a tortilla, a man in a red tshirt about to prepare something, the man is spreading butter on tortilla, a man is spreading butter on pita bread, a man spreads butter on a tortilla, a man is buttering a tortilla, a man coking, a man is spreading the butter on the dough, a man spreads butter on a flour tortilla with a case knife, cooking the receipy, something is pasted on the chappati, a man spreads butter on a tortilla, a man spreads butter on a tortilla, a man is pasting butter on something, a man is buttering a tortilla, a man is spreading a butter on a paratha, the man spread butter on the tortilla, a man is putting butter on a tortilla, a man is talking about the recipe football finger foods, a man is spreading butter on a tortilla, a man is spreading margarine on a tortilla
VahnQw2gTQY_315_320	a man is slicing a potato	a chef is slicing into an onion, a chef is cutting onion, a man is slicing an onion, the woman is dicing onions, in the demo how use the knife and cut the vegetables, a person cuts an onion, a person is cutting the vegetables, a person is slicing an onion, cutting the food, a person slices an onion, there a man telling about the techniques to a knife, the lady sliced the onion, a person is cutting an onion, a man is preparing to dice an onion, anyone is slicing vegetable, a person is slicing an onion, half an onion is sliced horizontally and then vertically, a man is slicing an onion, a person is cutting some items, a man is slicing an onion, a man is slicing an onion, a woman is cutting an onion, a man is slicing an onion, a man cooking his kichen, food is sliced, a person is slicing an onion, the person is slicing onions, someone is cutting an onion with a large knife, the lady sliced the onion, someone is cutting an onion, a person with a knife is slicing an onion, he is cutting on the onion, someone is slicing something, someone dicing an onion
XZ0Ch_ClBfo_120_127	a man is running on the ocean	the kids ran into the ocean, the men are playing in the water, the boys ran into the ocean, people are playing at the beach, people enjoying on beach, men are playing in a beach, three guys run and frolic in the ocean, three men run around at the beach, people are running on the beach, some man are running, boys are very happy, few guys enjoy in beach, men are playing in a beach, men are playing in the beach, many person is playing in the water, three men are playing in the ocean, three boys playing in beach, men are horse playing in the ocean, guys playing at the beach, three men are playing in the ocean, some men are playing in water, kids playing in the water, having a meal, people play in the ocean, several people are running into the ocean, a group of men are water, men are bathing in the sea, men cavort in ocean waves, three men are playing in the sea, three boys are standing in sea, people are playing at the beach, the men are frolicking at the beach, three men run into and play in the ocean, very super and natural scences are in goa, several people are playing in the ocean
D1tTBncIsm8_248_254	a man is talking on a camera	a man spills a drink on a camera, a guy is throwing coffee on a camera, the boy threw the coffee onto the camera, a man is drinking something out of a plastic cup and then he throws the contents of the cup on a camera that is sitting nearby, a guy pours liquid onto his camera, a boy pouring something on a camera, a man is saying about digital camera, a man throws beer on a nikon camera, a man pours tea on a nikon camera, a man throws some tea onto a camera, a man throws a drink on a camera, a man throws his drink on a camera, the boy threw the drink on the camera, the boy threw the drink on the camera, the man threw a cup of coffee on the camera, a man poured a drink onto a camera, a man is pouring a drink on a camera, a man sips a drink and throws in on a camera placed on a parapet wall beside him, a man is drinking coffee and throws it, a man is pouring drink in the grass, a boy takes a drink from a plastic cup makes a face and tosses the liquid toward some plants hitting a camera sitting on the ledge, a man pours a cup of liquid on a camera, a man is poring something to a camera, a man is pour the juice, a boy throwing a coffie gillas, the boy threw coffee on the camera, boy throwing tea on camera, a man spills a drink on a camera, a man tosses his drink onto a camera, a men is dropped out the water, a man pouring coffee on a camera
YXixZrSxefk_17_48	a man is slicing a potato	the man is slicing a potato, man cutting a potato into pieces, a man telling the style for cutting a patato, a person is chopping a vegetable into thick slices, the man sliced a potatoe, a man is cutting a potatoe, a man is cutting potato into pieces, the person is cutting the potato, a guy is preparing the gyro recipe, a man is slicing a potato, a man is slicing potatoes, a man is slicing a potato, a person is chopping up potatoes, a man is slicing a potato, a man is slicing potatoes, a person is slicing a potato, man makes gyro sandwich, a man cuts a vegetable, man slicing a potato, someone is slicing a potato, a man is slicing a potato, a man is slicing a potato, a lady cutting potatto with knife, a man is slicing a potato into pieces, someone is cutting potatoes, the man is slicing potatoes, a man slices a potato, a man is slicing a potato, greek gyro sandwich recipe with tzatziki sauce step 1 homemade french fries recipe, a man slices a peeled potato into thick slices and thereafter cuts each of them into half, a man is cutting the potato using knife, someone is cutting potato, the chef is making greek gyro sandwich with tzatziki sauce, a man cutting a potato through a knife inorder to make sandwiches, a man is slicing a potato, a man slices a potato, a man is cutting potato, a man is preparing food, how to make greek gyro sandwich recipe with tzatziki sauce, he is cutting, the women are making the gyro sandwich recipe, a man is slicing potato, greek gyro sandwich recipe with tzatziki sauce, a man is cutting a potato, a man sliced a potatoe, someone is slicing vegetable, a person cuts up potatos, a person is cutting the aloe, a person is chopping potatoes, a man is cutting a potato, someone is cutting a potato on a ctting board, a man is slicing a potato, a man is slicing a potato, a man cuts a potato into sections
98shpdib9sg_55_62	a boy is dancing	a boy is showing dancing steps, a boy is dancing, a boy is dancing, a boy performing dance, a young man rocks his shoulders from side to side while standing in a room, a boy is dancing alone, the boy danced for the camera, a man shrugs his shoulders as he moves his head and torso gently in a rhythmic motion, a boy is moving his shoulders from side to side, a man shows side to side dance moves, the boy was dancing, a boy is demonstrating dance moves, a man dances, a young man in a tshirt is talking and dancing, a boy is doing dance practice, a young man is dancing by moving his head from shoulder to shoulder, the boy did some dance moves with his shoulders, a boy giving instructions, a boy is rocking his shoulders side to side, the boy is shrugging his shoulders, a boy is standing in the room, a guy is dancing, one boy saying something, a boy is dancing, a boy is making some dance steps, a playing boy, someone is dancing in a room, a boy is dancing, a teen aged boy is doing a dance, a boy speaking something infront of a camera on some sort of topic, a kid starts dancing, a young guy does a little dance for the camera, a boy moving his body in musical rhythm, performance in a moment, a boy shrugs his shoulders many times in succession, a young man is dancing, a young man is dancing, a young man is dancing, a boy is speaking something, a boy dancing, a teenage boy is moving his shoulders around, a boy is showing demo for a dance, caution high school prom, a boy is dancing, a boy is performing dance, a guy shakes his shoulders back and fourth, a boy is dancing, a boy is practicing high school programme, a young man is dancing, a teenager is getting ready for prom, a boy demonstrates dancing, a boy dances and speaks in his room, a boy is speaking, a high school boy gives a short explanation and then sways his shoulders from side to side, a boy is talking and rocking back and forth
V--abChiVVc_30_40	a group of men are dancing	some men are dancing together, south indian film song, a boy is dancing with other boys, a song from a south indian movie named ghajini, awesome song and locations, a lot of people are dancing, a bunch of men did a choreographed dance on a pier, a couple is sitting on the grasses, a chorus is dancing on the dockyard, a group of men are synchronized dancing on a pier of a lake, one of the hero surya dancing with group in gajini movie, many people dance on a pier, people dancing on the ship, a group of men dance next to a lake, some men are dancing, a group of men are dancing, a couple is sitting on the grasses, an assemble of men dancing, a group of men are dancing, men are dancing on a dock, a man is singing and dancing along with a troupe of male dancers, a cinema song oru maalai from ghajini dance by surya and his group, several men are dancing on the pier, a girl is talking to a man, a group of men are synchronized dancing on a dock, dancers are performing on a stage in water, the hero surya is dancing with a group, a group of men are dancing, boys are dancing near the beach, some men are dancing, a group of men are dancing, actor surya is dancing, men are dancing, some people dancing on the stage, a group of men are dancing, peoples are dancing, a group of people are dancing on a pier, people are dancing, the peoples are dancing, men dance to an indian song, a dancing scene in movie, the men danced in sync with each other, men are dancing in unison on a dock, a group of man are dancing, the men are dancing, people are dancing
Ya-MkA187c8_36_45	a woman is playing a guitar	a man is playing a guitar, a woman plays an electric guitar, a woman is playing a guitar, playing an instrument, a female playing an electric guitar, a woman is playing guitar, a woman is playing the guitar, a girl plays a guitar, a woman is playing an electric guitar, a woman is playing the guitar, a woman is playing the guitar, a girl playing guitar fastly, a girl is playing the electric guitar, someoen is playing guitar, a girl is playing guitar, a girl is playing gitur, the girl played the guitar, a kid is playing guitar, the girl played the guitar, a woman is standing and playing the guitar, a woman is playing guitar, a woman is playing a guitar, a woman playing the guitar, a woman is playing the guitar, a woman is playing electric guitar, van halen is singing with guitar, a woman is playing a guitar, a woman is playing a guitar, a girl is playing a guitar, a rocker plays the guitar, a man is playing guitar, a girl is playing guitar, a girl is playing guitar, a girl singing and playing guitar, van halen female guitarist, a woman is playing electric guitar, a woman is playing a guitar, a girl playing guitar and singing some sort of song and also enjoying it a lot, a girl is playing a guitar, a woman is playing an electric guitar, a woman is playing a guitar, a woman is playing the guitar, a woman is playing the guitar, the girl is playing the guttier, very good female guitarist, the woman is playing the electric guitar, a girl rocker played her guitar, a young female guitarist performing, a girl is playing a guitar, a woman is playing an electric guitar, a young woman emulating a van halen guitarist, a female guitarist van halen is playing guitar
R24RktgUi-s_5_15	a soccer player scores a goal	the red soccer team made a goal from a great distance, a soccer player is shooting a goal from midfield, soccer player makes a goal from over half the field away, a soccer ball is kicked across the field, a man doing football practise and cheering himself, a man scores a goal, people are playing foot ball, a soccer player kicks the ball into the goal and then celebrates, football vedio, a soccer players scores from midfield, a player is going to kick the foot ball, the players are playing soccer in the ground, a soccer player is kicking the soccer ball into the goal from a long way down the field, men are playing soccer, soccer is on live, the soccer player made a goal, men are playing soccer, men are playing football, players are playing football, a soccer player scores a goal from the middle of the field, a person scores a goal in soccer from mid field, a soccer player kicks the ball into the goal, a man beat a goal, a soccer player scores a long range goal, a soccer goal is scored, a football game where a goal, best soccer moment, men are playing soccer, a team is playing football, a player give a big hit to the ball in the playground, a man shoots a soccer goal, a team putting goal in a soccer game and team mates congratulating among themselves, people playing football, player play footbal on the playground, a goal is scored in a soccer game, two teams play soccer, the peoples are playing, a soccer player scores from inside his own half, people play soccer, the peoples are playing, a player is scoring a goal in soccer game, the soccer player kicked a goal from a long distance, two teams are playing soccer on a field as a red teammate member kicks the ball into the goal post, a goal hit across the mid line of foot ball pitch, a man won in a soccer ball game, players are playing, a soccer player making a long goal
aeA-HN7BMdo_34_41	a woman is cutting broccoli	a man cuts off the stalk of broccoli and makes smaller pieces broccoli, a woman is chopping broccoli, broccoli is being chopped, a women cutting broccoli up, preparing something, a woman is chopping broccoli with a knife, a woman chops broccoli, a woman is cutting up some brocoli, a woman is cutting broccoli using a knife, the woman is cutting broccoli, a woman cuts up a stalk of broccoli, a woman is cutting broccoli, a lady is cutting vegetable, a woman first cuts the stem and then chops a broccoli flowerette into smaller pieces, a woman is cutting broccoli into florets, a woman is cutting broccoli with a knife, a woman cuts up broccoli, a man cooking in the kitchen and a doggy sit near him, a woman chops a head of broccoli, a man is cooking egg, a lady is cutting the cauliflower using knife, a woman is chopping a brocolli, a man cooking his kichen, a person cuts up a stalk of broccoli, a woman is cutting some vegetables, the lady cut up broccoli, a woman is cutting a stalk of broccoli into small pieces, woman chopping broccoli, a persong is slicing some vegetables with knife, a lady is chopping broccoli, a woman is cutting up some brocolli, a man is cutting some vegetable, the lady is cooking with the dog, a lady is cutting a vegetable, the lady chopped onions and broccoli, a woman is cutting broccoli, a woman is cutting broccoli, a woman is cutting food, the women is cooking with dogs, a woman is cutting broccoli, a woman is chopping broccoli, a lady cutting a broccoli inorder to make some meal, a men cooking with dog, a woman is cutting up a stalk of broccoli, someone is slicing broccoli, a woman cutting up vegatables, a woman is cutting broccoli, a woman is chopping broccoli, a woman is slicing cauliflower
